row_id,family,decade_exponent,n,p_n
boundary_window__k5__offset+105,boundary_window,5,100105,1301149
boundary_window__k5__offset+106,boundary_window,5,100106,1301171
boundary_window__k5__offset+107,boundary_window,5,100107,1301173
boundary_window__k5__offset+108,boundary_window,5,100108,1301219
boundary_window__k5__offset+109,boundary_window,5,100109,1301221
boundary_window__k5__offset+110,boundary_window,5,100110,1301233
boundary_window__k5__offset+111,boundary_window,5,100111,1301239
boundary_window__k5__offset+112,boundary_window,5,100112,1301243
boundary_window__k5__offset+113,boundary_window,5,100113,1301249
boundary_window__k5__offset+114,boundary_window,5,100114,1301257
boundary_window__k5__offset+115,boundary_window,5,100115,1301273
boundary_window__k5__offset+116,boundary_window,5,100116,1301281
boundary_window__k5__offset+117,boundary_window,5,100117,1301297
boundary_window__k5__offset+118,boundary_window,5,100118,1301323
boundary_window__k5__offset+119,boundary_window,5,100119,1301347
boundary_window__k5__offset+120,boundary_window,5,100120,1301353
boundary_window__k5__offset+121,boundary_window,5,100121,1301387
boundary_window__k5__offset+122,boundary_window,5,100122,1301389
boundary_window__k5__offset+123,boundary_window,5,100123,1301393
boundary_window__k5__offset+124,boundary_window,5,100124,1301413
boundary_window__k5__offset+125,boundary_window,5,100125,1301423
boundary_window__k5__offset+126,boundary_window,5,100126,1301437
boundary_window__k5__offset+127,boundary_window,5,100127,1301453
boundary_window__k5__offset+128,boundary_window,5,100128,1301459
boundary_window__k6__offset-128,boundary_window,6,999872,15483749
boundary_window__k6__offset-127,boundary_window,6,999873,15483799
boundary_window__k6__offset-126,boundary_window,6,999874,15483817
boundary_window__k6__offset-125,boundary_window,6,999875,15483829
boundary_window__k6__offset-124,boundary_window,6,999876,15483833
boundary_window__k6__offset-123,boundary_window,6,999877,15483857
boundary_window__k6__offset-122,boundary_window,6,999878,15483869
boundary_window__k6__offset-121,boundary_window,6,999879,15483907
boundary_window__k6__offset-120,boundary_window,6,999880,15483971
boundary_window__k6__offset-119,boundary_window,6,999881,15483977
boundary_window__k6__offset-118,boundary_window,6,999882,15483983
boundary_window__k6__offset-117,boundary_window,6,999883,15483989
boundary_window__k6__offset-116,boundary_window,6,999884,15483997
boundary_window__k6__offset-115,boundary_window,6,999885,15484033
boundary_window__k6__offset-114,boundary_window,6,999886,15484039
boundary_window__k6__offset-113,boundary_window,6,999887,15484061
boundary_window__k6__offset-112,boundary_window,6,999888,15484087
boundary_window__k6__offset-111,boundary_window,6,999889,15484099
boundary_window__k6__offset-110,boundary_window,6,999890,15484123
boundary_window__k6__offset-109,boundary_window,6,999891,15484141
boundary_window__k6__offset-108,boundary_window,6,999892,15484153
boundary_window__k6__offset-107,boundary_window,6,999893,15484187
boundary_window__k6__offset-106,boundary_window,6,999894,15484199
boundary_window__k6__offset-105,boundary_window,6,999895,15484201
boundary_window__k6__offset-104,boundary_window,6,999896,15484211
boundary_window__k6__offset-103,boundary_window,6,999897,15484219
boundary_window__k6__offset-102,boundary_window,6,999898,15484223
boundary_window__k6__offset-101,boundary_window,6,999899,15484243
boundary_window__k6__offset-100,boundary_window,6,999900,15484247
boundary_window__k6__offset-99,boundary_window,6,999901,15484279
boundary_window__k6__offset-98,boundary_window,6,999902,15484333
boundary_window__k6__offset-97,boundary_window,6,999903,15484363
boundary_window__k6__offset-96,boundary_window,6,999904,15484387
boundary_window__k6__offset-95,boundary_window,6,999905,15484393
boundary_window__k6__offset-94,boundary_window,6,999906,15484409
boundary_window__k6__offset-93,boundary_window,6,999907,15484421
boundary_window__k6__offset-92,boundary_window,6,999908,15484453
boundary_window__k6__offset-91,boundary_window,6,999909,15484457
boundary_window__k6__offset-90,boundary_window,6,999910,15484459
boundary_window__k6__offset-89,boundary_window,6,999911,15484471
boundary_window__k6__offset-88,boundary_window,6,999912,15484489
boundary_window__k6__offset-87,boundary_window,6,999913,15484517
boundary_window__k6__offset-86,boundary_window,6,999914,15484519
boundary_window__k6__offset-85,boundary_window,6,999915,15484549
boundary_window__k6__offset-84,boundary_window,6,999916,15484559
boundary_window__k6__offset-83,boundary_window,6,999917,15484591
boundary_window__k6__offset-82,boundary_window,6,999918,15484627
boundary_window__k6__offset-81,boundary_window,6,999919,15484631
boundary_window__k6__offset-80,boundary_window,6,999920,15484643
boundary_window__k6__offset-79,boundary_window,6,999921,15484661
boundary_window__k6__offset-78,boundary_window,6,999922,15484697
boundary_window__k6__offset-77,boundary_window,6,999923,15484709
boundary_window__k6__offset-76,boundary_window,6,999924,15484723
boundary_window__k6__offset-75,boundary_window,6,999925,15484769
boundary_window__k6__offset-74,boundary_window,6,999926,15484771
boundary_window__k6__offset-73,boundary_window,6,999927,15484783
boundary_window__k6__offset-72,boundary_window,6,999928,15484817
boundary_window__k6__offset-71,boundary_window,6,999929,15484823
boundary_window__k6__offset-70,boundary_window,6,999930,15484873
boundary_window__k6__offset-69,boundary_window,6,999931,15484877
boundary_window__k6__offset-68,boundary_window,6,999932,15484879
boundary_window__k6__offset-67,boundary_window,6,999933,15484901
boundary_window__k6__offset-66,boundary_window,6,999934,15484919
boundary_window__k6__offset-65,boundary_window,6,999935,15484939
boundary_window__k6__offset-64,boundary_window,6,999936,15484951
boundary_window__k6__offset-63,boundary_window,6,999937,15484961
boundary_window__k6__offset-62,boundary_window,6,999938,15484999
boundary_window__k6__offset-61,boundary_window,6,999939,15485039
boundary_window__k6__offset-60,boundary_window,6,999940,15485053
boundary_window__k6__offset-59,boundary_window,6,999941,15485059
boundary_window__k6__offset-58,boundary_window,6,999942,15485077
boundary_window__k6__offset-57,boundary_window,6,999943,15485083
boundary_window__k6__offset-56,boundary_window,6,999944,15485143
boundary_window__k6__offset-55,boundary_window,6,999945,15485161
boundary_window__k6__offset-54,boundary_window,6,999946,15485179
boundary_window__k6__offset-53,boundary_window,6,999947,15485191
boundary_window__k6__offset-52,boundary_window,6,999948,15485221
boundary_window__k6__offset-51,boundary_window,6,999949,15485243
boundary_window__k6__offset-50,boundary_window,6,999950,15485251
boundary_window__k6__offset-49,boundary_window,6,999951,15485257
boundary_window__k6__offset-48,boundary_window,6,999952,15485273
boundary_window__k6__offset-47,boundary_window,6,999953,15485287
boundary_window__k6__offset-46,boundary_window,6,999954,15485291
boundary_window__k6__offset-45,boundary_window,6,999955,15485293
boundary_window__k6__offset-44,boundary_window,6,999956,15485299
boundary_window__k6__offset-43,boundary_window,6,999957,15485311
boundary_window__k6__offset-42,boundary_window,6,999958,15485321
boundary_window__k6__offset-41,boundary_window,6,999959,15485339
boundary_window__k6__offset-40,boundary_window,6,999960,15485341
boundary_window__k6__offset-39,boundary_window,6,999961,15485357
boundary_window__k6__offset-38,boundary_window,6,999962,15485363
boundary_window__k6__offset-37,boundary_window,6,999963,15485383
boundary_window__k6__offset-36,boundary_window,6,999964,15485389
boundary_window__k6__offset-35,boundary_window,6,999965,15485401
boundary_window__k6__offset-34,boundary_window,6,999966,15485411
boundary_window__k6__offset-33,boundary_window,6,999967,15485429
boundary_window__k6__offset-32,boundary_window,6,999968,15485441
boundary_window__k6__offset-31,boundary_window,6,999969,15485447
boundary_window__k6__offset-30,boundary_window,6,999970,15485471
boundary_window__k6__offset-29,boundary_window,6,999971,15485473
boundary_window__k6__offset-28,boundary_window,6,999972,15485497
boundary_window__k6__offset-27,boundary_window,6,999973,15485537
boundary_window__k6__offset-26,boundary_window,6,999974,15485539
boundary_window__k6__offset-25,boundary_window,6,999975,15485543
boundary_window__k6__offset-24,boundary_window,6,999976,15485549
boundary_window__k6__offset-23,boundary_window,6,999977,15485557
boundary_window__k6__offset-22,boundary_window,6,999978,15485567
boundary_window__k6__offset-21,boundary_window,6,999979,15485581
boundary_window__k6__offset-20,boundary_window,6,999980,15485609
boundary_window__k6__offset-19,boundary_window,6,999981,15485611
boundary_window__k6__offset-18,boundary_window,6,999982,15485621
boundary_window__k6__offset-17,boundary_window,6,999983,15485651
boundary_window__k6__offset-16,boundary_window,6,999984,15485653
boundary_window__k6__offset-15,boundary_window,6,999985,15485669
boundary_window__k6__offset-14,boundary_window,6,999986,15485677
boundary_window__k6__offset-13,boundary_window,6,999987,15485689
boundary_window__k6__offset-12,boundary_window,6,999988,15485711
boundary_window__k6__offset-11,boundary_window,6,999989,15485737
boundary_window__k6__offset-10,boundary_window,6,999990,15485747
boundary_window__k6__offset-9,boundary_window,6,999991,15485761
boundary_window__k6__offset-8,boundary_window,6,999992,15485773
boundary_window__k6__offset-7,boundary_window,6,999993,15485783
boundary_window__k6__offset-6,boundary_window,6,999994,15485801
boundary_window__k6__offset-5,boundary_window,6,999995,15485807
boundary_window__k6__offset-4,boundary_window,6,999996,15485837
boundary_window__k6__offset-3,boundary_window,6,999997,15485843
boundary_window__k6__offset-2,boundary_window,6,999998,15485849
boundary_window__k6__offset-1,boundary_window,6,999999,15485857
boundary_window__k6__offset+0,boundary_window,6,1000000,15485863
boundary_window__k6__offset+1,boundary_window,6,1000001,15485867
boundary_window__k6__offset+2,boundary_window,6,1000002,15485917
boundary_window__k6__offset+3,boundary_window,6,1000003,15485927
boundary_window__k6__offset+4,boundary_window,6,1000004,15485933
boundary_window__k6__offset+5,boundary_window,6,1000005,15485941
boundary_window__k6__offset+6,boundary_window,6,1000006,15485959
boundary_window__k6__offset+7,boundary_window,6,1000007,15485989
boundary_window__k6__offset+8,boundary_window,6,1000008,15485993
boundary_window__k6__offset+9,boundary_window,6,1000009,15486013
boundary_window__k6__offset+10,boundary_window,6,1000010,15486041
boundary_window__k6__offset+11,boundary_window,6,1000011,15486047
boundary_window__k6__offset+12,boundary_window,6,1000012,15486059
boundary_window__k6__offset+13,boundary_window,6,1000013,15486071
boundary_window__k6__offset+14,boundary_window,6,1000014,15486101
boundary_window__k6__offset+15,boundary_window,6,1000015,15486139
boundary_window__k6__offset+16,boundary_window,6,1000016,15486157
boundary_window__k6__offset+17,boundary_window,6,1000017,15486173
boundary_window__k6__offset+18,boundary_window,6,1000018,15486181
boundary_window__k6__offset+19,boundary_window,6,1000019,15486193
boundary_window__k6__offset+20,boundary_window,6,1000020,15486209
boundary_window__k6__offset+21,boundary_window,6,1000021,15486221
boundary_window__k6__offset+22,boundary_window,6,1000022,15486227
boundary_window__k6__offset+23,boundary_window,6,1000023,15486241
boundary_window__k6__offset+24,boundary_window,6,1000024,15486257
boundary_window__k6__offset+25,boundary_window,6,1000025,15486259
boundary_window__k6__offset+26,boundary_window,6,1000026,15486277
boundary_window__k6__offset+27,boundary_window,6,1000027,15486281
boundary_window__k6__offset+28,boundary_window,6,1000028,15486283
boundary_window__k6__offset+29,boundary_window,6,1000029,15486287
boundary_window__k6__offset+30,boundary_window,6,1000030,15486347
boundary_window__k6__offset+31,boundary_window,6,1000031,15486421
boundary_window__k6__offset+32,boundary_window,6,1000032,15486433
boundary_window__k6__offset+33,boundary_window,6,1000033,15486437
boundary_window__k6__offset+34,boundary_window,6,1000034,15486451
boundary_window__k6__offset+35,boundary_window,6,1000035,15486469
boundary_window__k6__offset+36,boundary_window,6,1000036,15486481
boundary_window__k6__offset+37,boundary_window,6,1000037,15486487
boundary_window__k6__offset+38,boundary_window,6,1000038,15486491
boundary_window__k6__offset+39,boundary_window,6,1000039,15486511
boundary_window__k6__offset+40,boundary_window,6,1000040,15486517
boundary_window__k6__offset+41,boundary_window,6,1000041,15486533
boundary_window__k6__offset+42,boundary_window,6,1000042,15486557
boundary_window__k6__offset+43,boundary_window,6,1000043,15486571
boundary_window__k6__offset+44,boundary_window,6,1000044,15486589
boundary_window__k6__offset+45,boundary_window,6,1000045,15486649
boundary_window__k6__offset+46,boundary_window,6,1000046,15486671
boundary_window__k6__offset+47,boundary_window,6,1000047,15486673
boundary_window__k6__offset+48,boundary_window,6,1000048,15486703
boundary_window__k6__offset+49,boundary_window,6,1000049,15486707
boundary_window__k6__offset+50,boundary_window,6,1000050,15486719
boundary_window__k6__offset+51,boundary_window,6,1000051,15486727
boundary_window__k6__offset+52,boundary_window,6,1000052,15486739
boundary_window__k6__offset+53,boundary_window,6,1000053,15486749
boundary_window__k6__offset+54,boundary_window,6,1000054,15486769
boundary_window__k6__offset+55,boundary_window,6,1000055,15486773
boundary_window__k6__offset+56,boundary_window,6,1000056,15486781
boundary_window__k6__offset+57,boundary_window,6,1000057,15486791
boundary_window__k6__offset+58,boundary_window,6,1000058,15486803
boundary_window__k6__offset+59,boundary_window,6,1000059,15486827
boundary_window__k6__offset+60,boundary_window,6,1000060,15486833
boundary_window__k6__offset+61,boundary_window,6,1000061,15486857
boundary_window__k6__offset+62,boundary_window,6,1000062,15486869
boundary_window__k6__offset+63,boundary_window,6,1000063,15486871
boundary_window__k6__offset+64,boundary_window,6,1000064,15486883
boundary_window__k6__offset+65,boundary_window,6,1000065,15486893
boundary_window__k6__offset+66,boundary_window,6,1000066,15486907
boundary_window__k6__offset+67,boundary_window,6,1000067,15486917
boundary_window__k6__offset+68,boundary_window,6,1000068,15486929
boundary_window__k6__offset+69,boundary_window,6,1000069,15486931
boundary_window__k6__offset+70,boundary_window,6,1000070,15486953
boundary_window__k6__offset+71,boundary_window,6,1000071,15486967
boundary_window__k6__offset+72,boundary_window,6,1000072,15486997
boundary_window__k6__offset+73,boundary_window,6,1000073,15487001
boundary_window__k6__offset+74,boundary_window,6,1000074,15487007
boundary_window__k6__offset+75,boundary_window,6,1000075,15487019
boundary_window__k6__offset+76,boundary_window,6,1000076,15487039
boundary_window__k6__offset+77,boundary_window,6,1000077,15487049
boundary_window__k6__offset+78,boundary_window,6,1000078,15487061
boundary_window__k6__offset+79,boundary_window,6,1000079,15487067
boundary_window__k6__offset+80,boundary_window,6,1000080,15487097
boundary_window__k6__offset+81,boundary_window,6,1000081,15487103
boundary_window__k6__offset+82,boundary_window,6,1000082,15487139
boundary_window__k6__offset+83,boundary_window,6,1000083,15487151
boundary_window__k6__offset+84,boundary_window,6,1000084,15487177
boundary_window__k6__offset+85,boundary_window,6,1000085,15487237
boundary_window__k6__offset+86,boundary_window,6,1000086,15487243
boundary_window__k6__offset+87,boundary_window,6,1000087,15487249
boundary_window__k6__offset+88,boundary_window,6,1000088,15487253
boundary_window__k6__offset+89,boundary_window,6,1000089,15487271
boundary_window__k6__offset+90,boundary_window,6,1000090,15487291
boundary_window__k6__offset+91,boundary_window,6,1000091,15487309
boundary_window__k6__offset+92,boundary_window,6,1000092,15487313
boundary_window__k6__offset+93,boundary_window,6,1000093,15487319
boundary_window__k6__offset+94,boundary_window,6,1000094,15487331
boundary_window__k6__offset+95,boundary_window,6,1000095,15487361
boundary_window__k6__offset+96,boundary_window,6,1000096,15487399
boundary_window__k6__offset+97,boundary_window,6,1000097,15487403
boundary_window__k6__offset+98,boundary_window,6,1000098,15487429
boundary_window__k6__offset+99,boundary_window,6,1000099,15487457
boundary_window__k6__offset+100,boundary_window,6,1000100,15487469
boundary_window__k6__offset+101,boundary_window,6,1000101,15487471
boundary_window__k6__offset+102,boundary_window,6,1000102,15487517
boundary_window__k6__offset+103,boundary_window,6,1000103,15487531
boundary_window__k6__offset+104,boundary_window,6,1000104,15487541
boundary_window__k6__offset+105,boundary_window,6,1000105,15487543
boundary_window__k6__offset+106,boundary_window,6,1000106,15487547
boundary_window__k6__offset+107,boundary_window,6,1000107,15487583
boundary_window__k6__offset+108,boundary_window,6,1000108,15487609
boundary_window__k6__offset+109,boundary_window,6,1000109,15487621
boundary_window__k6__offset+110,boundary_window,6,1000110,15487639
boundary_window__k6__offset+111,boundary_window,6,1000111,15487649
boundary_window__k6__offset+112,boundary_window,6,1000112,15487721
boundary_window__k6__offset+113,boundary_window,6,1000113,15487733
boundary_window__k6__offset+114,boundary_window,6,1000114,15487739
boundary_window__k6__offset+115,boundary_window,6,1000115,15487751
boundary_window__k6__offset+116,boundary_window,6,1000116,15487789
boundary_window__k6__offset+117,boundary_window,6,1000117,15487811
boundary_window__k6__offset+118,boundary_window,6,1000118,15487841
boundary_window__k6__offset+119,boundary_window,6,1000119,15487859
boundary_window__k6__offset+120,boundary_window,6,1000120,15487861
boundary_window__k6__offset+121,boundary_window,6,1000121,15487889
boundary_window__k6__offset+122,boundary_window,6,1000122,15487897
boundary_window__k6__offset+123,boundary_window,6,1000123,15487903
boundary_window__k6__offset+124,boundary_window,6,1000124,15487909
boundary_window__k6__offset+125,boundary_window,6,1000125,15487931
boundary_window__k6__offset+126,boundary_window,6,1000126,15487933
boundary_window__k6__offset+127,boundary_window,6,1000127,15487937
boundary_window__k6__offset+128,boundary_window,6,1000128,15487939
boundary_window__k7__offset-128,boundary_window,7,9999872,179422291
boundary_window__k7__offset-127,boundary_window,7,9999873,179422297
boundary_window__k7__offset-126,boundary_window,7,9999874,179422303
boundary_window__k7__offset-125,boundary_window,7,9999875,179422337
boundary_window__k7__offset-124,boundary_window,7,9999876,179422357
boundary_window__k7__offset-123,boundary_window,7,9999877,179422381
boundary_window__k7__offset-122,boundary_window,7,9999878,179422387
boundary_window__k7__offset-121,boundary_window,7,9999879,179422409
boundary_window__k7__offset-120,boundary_window,7,9999880,179422427
boundary_window__k7__offset-119,boundary_window,7,9999881,179422429
boundary_window__k7__offset-118,boundary_window,7,9999882,179422433
boundary_window__k7__offset-117,boundary_window,7,9999883,179422489
boundary_window__k7__offset-116,boundary_window,7,9999884,179422493
boundary_window__k7__offset-115,boundary_window,7,9999885,179422499
boundary_window__k7__offset-114,boundary_window,7,9999886,179422541
boundary_window__k7__offset-113,boundary_window,7,9999887,179422571
boundary_window__k7__offset-112,boundary_window,7,9999888,179422577
boundary_window__k7__offset-111,boundary_window,7,9999889,179422591
boundary_window__k7__offset-110,boundary_window,7,9999890,179422613
boundary_window__k7__offset-109,boundary_window,7,9999891,179422627
boundary_window__k7__offset-108,boundary_window,7,9999892,179422631
boundary_window__k7__offset-107,boundary_window,7,9999893,179422673
boundary_window__k7__offset-106,boundary_window,7,9999894,179422741
boundary_window__k7__offset-105,boundary_window,7,9999895,179422753
boundary_window__k7__offset-104,boundary_window,7,9999896,179422759
boundary_window__k7__offset-103,boundary_window,7,9999897,179422781
boundary_window__k7__offset-102,boundary_window,7,9999898,179422787
boundary_window__k7__offset-101,boundary_window,7,9999899,179422819
boundary_window__k7__offset-100,boundary_window,7,9999900,179422891
boundary_window__k7__offset-99,boundary_window,7,9999901,179422921
boundary_window__k7__offset-98,boundary_window,7,9999902,179422927
boundary_window__k7__offset-97,boundary_window,7,9999903,179422949
boundary_window__k7__offset-96,boundary_window,7,9999904,179422979
boundary_window__k7__offset-95,boundary_window,7,9999905,179423003
boundary_window__k7__offset-94,boundary_window,7,9999906,179423051
boundary_window__k7__offset-93,boundary_window,7,9999907,179423063
boundary_window__k7__offset-92,boundary_window,7,9999908,179423077
boundary_window__k7__offset-91,boundary_window,7,9999909,179423081
boundary_window__k7__offset-90,boundary_window,7,9999910,179423147
boundary_window__k7__offset-89,boundary_window,7,9999911,179423159
boundary_window__k7__offset-88,boundary_window,7,9999912,179423171
boundary_window__k7__offset-87,boundary_window,7,9999913,179423173
boundary_window__k7__offset-86,boundary_window,7,9999914,179423221
boundary_window__k7__offset-85,boundary_window,7,9999915,179423239
boundary_window__k7__offset-84,boundary_window,7,9999916,179423243
boundary_window__k7__offset-83,boundary_window,7,9999917,179423263
boundary_window__k7__offset-82,boundary_window,7,9999918,179423291
boundary_window__k7__offset-81,boundary_window,7,9999919,179423303
boundary_window__k7__offset-80,boundary_window,7,9999920,179423311
boundary_window__k7__offset-79,boundary_window,7,9999921,179423329
boundary_window__k7__offset-78,boundary_window,7,9999922,179423333
boundary_window__k7__offset-77,boundary_window,7,9999923,179423351
boundary_window__k7__offset-76,boundary_window,7,9999924,179423353
boundary_window__k7__offset-75,boundary_window,7,9999925,179423357
boundary_window__k7__offset-74,boundary_window,7,9999926,179423399
boundary_window__k7__offset-73,boundary_window,7,9999927,179423411
boundary_window__k7__offset-72,boundary_window,7,9999928,179423459
boundary_window__k7__offset-71,boundary_window,7,9999929,179423467
boundary_window__k7__offset-70,boundary_window,7,9999930,179423501
boundary_window__k7__offset-69,boundary_window,7,9999931,179423537
boundary_window__k7__offset-68,boundary_window,7,9999932,179423549
boundary_window__k7__offset-67,boundary_window,7,9999933,179423611
boundary_window__k7__offset-66,boundary_window,7,9999934,179423623
boundary_window__k7__offset-65,boundary_window,7,9999935,179423633
boundary_window__k7__offset-64,boundary_window,7,9999936,179423677
boundary_window__k7__offset-63,boundary_window,7,9999937,179423687
boundary_window__k7__offset-62,boundary_window,7,9999938,179423689
boundary_window__k7__offset-61,boundary_window,7,9999939,179423711
boundary_window__k7__offset-60,boundary_window,7,9999940,179423719
boundary_window__k7__offset-59,boundary_window,7,9999941,179423723
boundary_window__k7__offset-58,boundary_window,7,9999942,179423743
boundary_window__k7__offset-57,boundary_window,7,9999943,179423771
boundary_window__k7__offset-56,boundary_window,7,9999944,179423791
boundary_window__k7__offset-55,boundary_window,7,9999945,179423813
boundary_window__k7__offset-54,boundary_window,7,9999946,179423833
boundary_window__k7__offset-53,boundary_window,7,9999947,179423843
boundary_window__k7__offset-52,boundary_window,7,9999948,179423869
boundary_window__k7__offset-51,boundary_window,7,9999949,179423879
boundary_window__k7__offset-50,boundary_window,7,9999950,179423891
boundary_window__k7__offset-49,boundary_window,7,9999951,179423903
boundary_window__k7__offset-48,boundary_window,7,9999952,179423917
boundary_window__k7__offset-47,boundary_window,7,9999953,179423927
boundary_window__k7__offset-46,boundary_window,7,9999954,179423929
boundary_window__k7__offset-45,boundary_window,7,9999955,179423963
boundary_window__k7__offset-44,boundary_window,7,9999956,179423971
boundary_window__k7__offset-43,boundary_window,7,9999957,179423977
boundary_window__k7__offset-42,boundary_window,7,9999958,179423983
boundary_window__k7__offset-41,boundary_window,7,9999959,179424013
boundary_window__k7__offset-40,boundary_window,7,9999960,179424023
boundary_window__k7__offset-39,boundary_window,7,9999961,179424053
boundary_window__k7__offset-38,boundary_window,7,9999962,179424059
boundary_window__k7__offset-37,boundary_window,7,9999963,179424083
boundary_window__k7__offset-36,boundary_window,7,9999964,179424097
boundary_window__k7__offset-35,boundary_window,7,9999965,179424109
boundary_window__k7__offset-34,boundary_window,7,9999966,179424139
boundary_window__k7__offset-33,boundary_window,7,9999967,179424143
boundary_window__k7__offset-32,boundary_window,7,9999968,179424199
boundary_window__k7__offset-31,boundary_window,7,9999969,179424227
boundary_window__k7__offset-30,boundary_window,7,9999970,179424229
boundary_window__k7__offset-29,boundary_window,7,9999971,179424253
boundary_window__k7__offset-28,boundary_window,7,9999972,179424263
boundary_window__k7__offset-27,boundary_window,7,9999973,179424269
boundary_window__k7__offset-26,boundary_window,7,9999974,179424319
boundary_window__k7__offset-25,boundary_window,7,9999975,179424347
boundary_window__k7__offset-24,boundary_window,7,9999976,179424361
boundary_window__k7__offset-23,boundary_window,7,9999977,179424367
boundary_window__k7__offset-22,boundary_window,7,9999978,179424383
boundary_window__k7__offset-21,boundary_window,7,9999979,179424389
boundary_window__k7__offset-20,boundary_window,7,9999980,179424407
boundary_window__k7__offset-19,boundary_window,7,9999981,179424419
boundary_window__k7__offset-18,boundary_window,7,9999982,179424439
boundary_window__k7__offset-17,boundary_window,7,9999983,179424461
boundary_window__k7__offset-16,boundary_window,7,9999984,179424463
boundary_window__k7__offset-15,boundary_window,7,9999985,179424491
boundary_window__k7__offset-14,boundary_window,7,9999986,179424499
boundary_window__k7__offset-13,boundary_window,7,9999987,179424517
boundary_window__k7__offset-12,boundary_window,7,9999988,179424523
boundary_window__k7__offset-11,boundary_window,7,9999989,179424527
boundary_window__k7__offset-10,boundary_window,7,9999990,179424533
boundary_window__k7__offset-9,boundary_window,7,9999991,179424551
boundary_window__k7__offset-8,boundary_window,7,9999992,179424571
boundary_window__k7__offset-7,boundary_window,7,9999993,179424577
boundary_window__k7__offset-6,boundary_window,7,9999994,179424601
boundary_window__k7__offset-5,boundary_window,7,9999995,179424611
boundary_window__k7__offset-4,boundary_window,7,9999996,179424617
boundary_window__k7__offset-3,boundary_window,7,9999997,179424629
boundary_window__k7__offset-2,boundary_window,7,9999998,179424667
boundary_window__k7__offset-1,boundary_window,7,9999999,179424671
boundary_window__k7__offset+0,boundary_window,7,10000000,179424673
boundary_window__k7__offset+1,boundary_window,7,10000001,179424691
boundary_window__k7__offset+2,boundary_window,7,10000002,179424697
boundary_window__k7__offset+3,boundary_window,7,10000003,179424719
boundary_window__k7__offset+4,boundary_window,7,10000004,179424731
boundary_window__k7__offset+5,boundary_window,7,10000005,179424743
boundary_window__k7__offset+6,boundary_window,7,10000006,179424779
boundary_window__k7__offset+7,boundary_window,7,10000007,179424787
boundary_window__k7__offset+8,boundary_window,7,10000008,179424793
boundary_window__k7__offset+9,boundary_window,7,10000009,179424797
boundary_window__k7__offset+10,boundary_window,7,10000010,179424799
boundary_window__k7__offset+11,boundary_window,7,10000011,179424821
boundary_window__k7__offset+12,boundary_window,7,10000012,179424871
boundary_window__k7__offset+13,boundary_window,7,10000013,179424887
boundary_window__k7__offset+14,boundary_window,7,10000014,179424893
boundary_window__k7__offset+15,boundary_window,7,10000015,179424899
boundary_window__k7__offset+16,boundary_window,7,10000016,179424907
boundary_window__k7__offset+17,boundary_window,7,10000017,179424911
boundary_window__k7__offset+18,boundary_window,7,10000018,179424929
boundary_window__k7__offset+19,boundary_window,7,10000019,179424937
boundary_window__k7__offset+20,boundary_window,7,10000020,179424941
boundary_window__k7__offset+21,boundary_window,7,10000021,179424977
boundary_window__k7__offset+22,boundary_window,7,10000022,179424989
boundary_window__k7__offset+23,boundary_window,7,10000023,179425003
boundary_window__k7__offset+24,boundary_window,7,10000024,179425019
boundary_window__k7__offset+25,boundary_window,7,10000025,179425027
boundary_window__k7__offset+26,boundary_window,7,10000026,179425033
boundary_window__k7__offset+27,boundary_window,7,10000027,179425063
boundary_window__k7__offset+28,boundary_window,7,10000028,179425069
boundary_window__k7__offset+29,boundary_window,7,10000029,179425097
boundary_window__k7__offset+30,boundary_window,7,10000030,179425133
boundary_window__k7__offset+31,boundary_window,7,10000031,179425153
boundary_window__k7__offset+32,boundary_window,7,10000032,179425171
boundary_window__k7__offset+33,boundary_window,7,10000033,179425177
boundary_window__k7__offset+34,boundary_window,7,10000034,179425237
boundary_window__k7__offset+35,boundary_window,7,10000035,179425261
boundary_window__k7__offset+36,boundary_window,7,10000036,179425319
boundary_window__k7__offset+37,boundary_window,7,10000037,179425331
boundary_window__k7__offset+38,boundary_window,7,10000038,179425357
boundary_window__k7__offset+39,boundary_window,7,10000039,179425373
boundary_window__k7__offset+40,boundary_window,7,10000040,179425399
boundary_window__k7__offset+41,boundary_window,7,10000041,179425403
boundary_window__k7__offset+42,boundary_window,7,10000042,179425423
boundary_window__k7__offset+43,boundary_window,7,10000043,179425447
boundary_window__k7__offset+44,boundary_window,7,10000044,179425453
boundary_window__k7__offset+45,boundary_window,7,10000045,179425457
boundary_window__k7__offset+46,boundary_window,7,10000046,179425517
boundary_window__k7__offset+47,boundary_window,7,10000047,179425529
boundary_window__k7__offset+48,boundary_window,7,10000048,179425537
boundary_window__k7__offset+49,boundary_window,7,10000049,179425559
boundary_window__k7__offset+50,boundary_window,7,10000050,179425579
boundary_window__k7__offset+51,boundary_window,7,10000051,179425601
boundary_window__k7__offset+52,boundary_window,7,10000052,179425619
boundary_window__k7__offset+53,boundary_window,7,10000053,179425637
boundary_window__k7__offset+54,boundary_window,7,10000054,179425657
boundary_window__k7__offset+55,boundary_window,7,10000055,179425661
boundary_window__k7__offset+56,boundary_window,7,10000056,179425693
boundary_window__k7__offset+57,boundary_window,7,10000057,179425699
boundary_window__k7__offset+58,boundary_window,7,10000058,179425709
boundary_window__k7__offset+59,boundary_window,7,10000059,179425711
boundary_window__k7__offset+60,boundary_window,7,10000060,179425777
boundary_window__k7__offset+61,boundary_window,7,10000061,179425811
