row_id,family,decade_exponent,n,p_n
boundary_window__k15__offset-7,boundary_window,15,999999999999993,37124508045065251
dense_local_window__k15__lower__offset+1017,dense_local_window,15,999999999999993,37124508045065251
boundary_window__k15__offset-6,boundary_window,15,999999999999994,37124508045065261
dense_local_window__k15__lower__offset+1018,dense_local_window,15,999999999999994,37124508045065261
boundary_window__k15__offset-5,boundary_window,15,999999999999995,37124508045065279
dense_local_window__k15__lower__offset+1019,dense_local_window,15,999999999999995,37124508045065279
boundary_window__k15__offset-4,boundary_window,15,999999999999996,37124508045065321
dense_local_window__k15__lower__offset+1020,dense_local_window,15,999999999999996,37124508045065321
boundary_window__k15__offset-3,boundary_window,15,999999999999997,37124508045065347
dense_local_window__k15__lower__offset+1021,dense_local_window,15,999999999999997,37124508045065347
boundary_window__k15__offset-2,boundary_window,15,999999999999998,37124508045065369
dense_local_window__k15__lower__offset+1022,dense_local_window,15,999999999999998,37124508045065369
boundary_window__k15__offset-1,boundary_window,15,999999999999999,37124508045065407
dense_local_window__k15__lower__offset+1023,dense_local_window,15,999999999999999,37124508045065407
boundary_window__k15__offset+0,boundary_window,15,1000000000000000,37124508045065437
boundary_window__k15__offset+1,boundary_window,15,1000000000000001,37124508045065489
boundary_window__k15__offset+2,boundary_window,15,1000000000000002,37124508045065531
boundary_window__k15__offset+3,boundary_window,15,1000000000000003,37124508045065537
boundary_window__k15__offset+4,boundary_window,15,1000000000000004,37124508045065557
boundary_window__k15__offset+5,boundary_window,15,1000000000000005,37124508045065579
boundary_window__k15__offset+6,boundary_window,15,1000000000000006,37124508045065591
boundary_window__k15__offset+7,boundary_window,15,1000000000000007,37124508045065603
boundary_window__k15__offset+8,boundary_window,15,1000000000000008,37124508045065713
boundary_window__k15__offset+9,boundary_window,15,1000000000000009,37124508045065741
boundary_window__k15__offset+10,boundary_window,15,1000000000000010,37124508045065803
boundary_window__k15__offset+11,boundary_window,15,1000000000000011,37124508045065821
boundary_window__k15__offset+12,boundary_window,15,1000000000000012,37124508045065887
boundary_window__k15__offset+13,boundary_window,15,1000000000000013,37124508045065891
boundary_window__k15__offset+14,boundary_window,15,1000000000000014,37124508045065899
boundary_window__k15__offset+15,boundary_window,15,1000000000000015,37124508045065953
boundary_window__k15__offset+16,boundary_window,15,1000000000000016,37124508045065977
boundary_window__k15__offset+17,boundary_window,15,1000000000000017,37124508045065983
boundary_window__k15__offset+18,boundary_window,15,1000000000000018,37124508045066103
boundary_window__k15__offset+19,boundary_window,15,1000000000000019,37124508045066121
boundary_window__k15__offset+20,boundary_window,15,1000000000000020,37124508045066133
boundary_window__k15__offset+21,boundary_window,15,1000000000000021,37124508045066149
boundary_window__k15__offset+22,boundary_window,15,1000000000000022,37124508045066313
boundary_window__k15__offset+23,boundary_window,15,1000000000000023,37124508045066319
boundary_window__k15__offset+24,boundary_window,15,1000000000000024,37124508045066371
boundary_window__k15__offset+25,boundary_window,15,1000000000000025,37124508045066391
boundary_window__k15__offset+26,boundary_window,15,1000000000000026,37124508045066427
boundary_window__k15__offset+27,boundary_window,15,1000000000000027,37124508045066443
boundary_window__k15__offset+28,boundary_window,15,1000000000000028,37124508045066467
boundary_window__k15__offset+29,boundary_window,15,1000000000000029,37124508045066473
boundary_window__k15__offset+30,boundary_window,15,1000000000000030,37124508045066511
boundary_window__k15__offset+31,boundary_window,15,1000000000000031,37124508045066557
boundary_window__k15__offset+32,boundary_window,15,1000000000000032,37124508045066599
boundary_window__k15__offset+33,boundary_window,15,1000000000000033,37124508045066613
boundary_window__k15__offset+34,boundary_window,15,1000000000000034,37124508045066623
boundary_window__k15__offset+35,boundary_window,15,1000000000000035,37124508045066647
boundary_window__k15__offset+36,boundary_window,15,1000000000000036,37124508045066649
boundary_window__k15__offset+37,boundary_window,15,1000000000000037,37124508045066707
boundary_window__k15__offset+38,boundary_window,15,1000000000000038,37124508045066721
boundary_window__k15__offset+39,boundary_window,15,1000000000000039,37124508045066773
boundary_window__k15__offset+40,boundary_window,15,1000000000000040,37124508045066791
boundary_window__k15__offset+41,boundary_window,15,1000000000000041,37124508045066857
boundary_window__k15__offset+42,boundary_window,15,1000000000000042,37124508045066863
boundary_window__k15__offset+43,boundary_window,15,1000000000000043,37124508045066877
boundary_window__k15__offset+44,boundary_window,15,1000000000000044,37124508045066917
boundary_window__k15__offset+45,boundary_window,15,1000000000000045,37124508045066971
boundary_window__k15__offset+46,boundary_window,15,1000000000000046,37124508045066989
boundary_window__k15__offset+47,boundary_window,15,1000000000000047,37124508045067057
boundary_window__k15__offset+48,boundary_window,15,1000000000000048,37124508045067087
boundary_window__k15__offset+49,boundary_window,15,1000000000000049,37124508045067133
boundary_window__k15__offset+50,boundary_window,15,1000000000000050,37124508045067141
boundary_window__k15__offset+51,boundary_window,15,1000000000000051,37124508045067207
boundary_window__k15__offset+52,boundary_window,15,1000000000000052,37124508045067241
boundary_window__k15__offset+53,boundary_window,15,1000000000000053,37124508045067259
boundary_window__k15__offset+54,boundary_window,15,1000000000000054,37124508045067283
boundary_window__k15__offset+55,boundary_window,15,1000000000000055,37124508045067337
boundary_window__k15__offset+56,boundary_window,15,1000000000000056,37124508045067463
boundary_window__k15__offset+57,boundary_window,15,1000000000000057,37124508045067483
boundary_window__k15__offset+58,boundary_window,15,1000000000000058,37124508045067511
boundary_window__k15__offset+59,boundary_window,15,1000000000000059,37124508045067523
boundary_window__k15__offset+60,boundary_window,15,1000000000000060,37124508045067543
boundary_window__k15__offset+61,boundary_window,15,1000000000000061,37124508045067561
boundary_window__k15__offset+62,boundary_window,15,1000000000000062,37124508045067579
boundary_window__k15__offset+63,boundary_window,15,1000000000000063,37124508045067649
boundary_window__k15__offset+64,boundary_window,15,1000000000000064,37124508045067717
boundary_window__k15__offset+65,boundary_window,15,1000000000000065,37124508045067733
boundary_window__k15__offset+66,boundary_window,15,1000000000000066,37124508045067753
boundary_window__k15__offset+67,boundary_window,15,1000000000000067,37124508045067771
boundary_window__k15__offset+68,boundary_window,15,1000000000000068,37124508045067789
boundary_window__k15__offset+69,boundary_window,15,1000000000000069,37124508045067811
boundary_window__k15__offset+70,boundary_window,15,1000000000000070,37124508045067879
boundary_window__k15__offset+71,boundary_window,15,1000000000000071,37124508045067903
boundary_window__k15__offset+72,boundary_window,15,1000000000000072,37124508045067907
boundary_window__k15__offset+73,boundary_window,15,1000000000000073,37124508045067913
boundary_window__k15__offset+74,boundary_window,15,1000000000000074,37124508045068063
boundary_window__k15__offset+75,boundary_window,15,1000000000000075,37124508045068071
boundary_window__k15__offset+76,boundary_window,15,1000000000000076,37124508045068077
boundary_window__k15__offset+77,boundary_window,15,1000000000000077,37124508045068107
boundary_window__k15__offset+78,boundary_window,15,1000000000000078,37124508045068309
boundary_window__k15__offset+79,boundary_window,15,1000000000000079,37124508045068359
boundary_window__k15__offset+80,boundary_window,15,1000000000000080,37124508045068371
boundary_window__k15__offset+81,boundary_window,15,1000000000000081,37124508045068387
boundary_window__k15__offset+82,boundary_window,15,1000000000000082,37124508045068393
boundary_window__k15__offset+83,boundary_window,15,1000000000000083,37124508045068441
boundary_window__k15__offset+84,boundary_window,15,1000000000000084,37124508045068459
boundary_window__k15__offset+85,boundary_window,15,1000000000000085,37124508045068461
boundary_window__k15__offset+86,boundary_window,15,1000000000000086,37124508045068467
boundary_window__k15__offset+87,boundary_window,15,1000000000000087,37124508045068471
boundary_window__k15__offset+88,boundary_window,15,1000000000000088,37124508045068473
boundary_window__k15__offset+89,boundary_window,15,1000000000000089,37124508045068491
boundary_window__k15__offset+90,boundary_window,15,1000000000000090,37124508045068533
boundary_window__k15__offset+91,boundary_window,15,1000000000000091,37124508045068567
boundary_window__k15__offset+92,boundary_window,15,1000000000000092,37124508045068593
boundary_window__k15__offset+93,boundary_window,15,1000000000000093,37124508045068621
boundary_window__k15__offset+94,boundary_window,15,1000000000000094,37124508045068651
boundary_window__k15__offset+95,boundary_window,15,1000000000000095,37124508045068659
boundary_window__k15__offset+96,boundary_window,15,1000000000000096,37124508045068669
boundary_window__k15__offset+97,boundary_window,15,1000000000000097,37124508045068699
boundary_window__k15__offset+98,boundary_window,15,1000000000000098,37124508045068789
boundary_window__k15__offset+99,boundary_window,15,1000000000000099,37124508045068803
boundary_window__k15__offset+100,boundary_window,15,1000000000000100,37124508045068827
boundary_window__k15__offset+101,boundary_window,15,1000000000000101,37124508045068837
boundary_window__k15__offset+102,boundary_window,15,1000000000000102,37124508045068911
boundary_window__k15__offset+103,boundary_window,15,1000000000000103,37124508045068971
boundary_window__k15__offset+104,boundary_window,15,1000000000000104,37124508045068981
boundary_window__k15__offset+105,boundary_window,15,1000000000000105,37124508045069019
boundary_window__k15__offset+106,boundary_window,15,1000000000000106,37124508045069041
boundary_window__k15__offset+107,boundary_window,15,1000000000000107,37124508045069061
boundary_window__k15__offset+108,boundary_window,15,1000000000000108,37124508045069103
boundary_window__k15__offset+109,boundary_window,15,1000000000000109,37124508045069163
boundary_window__k15__offset+110,boundary_window,15,1000000000000110,37124508045069223
boundary_window__k15__offset+111,boundary_window,15,1000000000000111,37124508045069241
boundary_window__k15__offset+112,boundary_window,15,1000000000000112,37124508045069251
boundary_window__k15__offset+113,boundary_window,15,1000000000000113,37124508045069257
boundary_window__k15__offset+114,boundary_window,15,1000000000000114,37124508045069283
boundary_window__k15__offset+115,boundary_window,15,1000000000000115,37124508045069299
boundary_window__k15__offset+116,boundary_window,15,1000000000000116,37124508045069323
boundary_window__k15__offset+117,boundary_window,15,1000000000000117,37124508045069329
boundary_window__k15__offset+118,boundary_window,15,1000000000000118,37124508045069349
boundary_window__k15__offset+119,boundary_window,15,1000000000000119,37124508045069427
boundary_window__k15__offset+120,boundary_window,15,1000000000000120,37124508045069443
boundary_window__k15__offset+121,boundary_window,15,1000000000000121,37124508045069451
boundary_window__k15__offset+122,boundary_window,15,1000000000000122,37124508045069457
boundary_window__k15__offset+123,boundary_window,15,1000000000000123,37124508045069461
boundary_window__k15__offset+124,boundary_window,15,1000000000000124,37124508045069481
boundary_window__k15__offset+125,boundary_window,15,1000000000000125,37124508045069539
boundary_window__k15__offset+126,boundary_window,15,1000000000000126,37124508045069553
boundary_window__k15__offset+127,boundary_window,15,1000000000000127,37124508045069647
boundary_window__k15__offset+128,boundary_window,15,1000000000000128,37124508045069673
off_lattice_decimal__k15__m2,off_lattice_decimal,15,2000000000000000,75674484987354031
off_lattice_decimal__k15__m3,off_lattice_decimal,15,3000000000000000,114761954175793079
off_lattice_decimal__k15__m4,off_lattice_decimal,15,4000000000000000,154198357111745083
dense_local_window__k16__middle__offset+0,dense_local_window,16,5000000000000000,193894168896897487
off_lattice_decimal__k15__m5,off_lattice_decimal,15,5000000000000000,193894168896897487
dense_local_window__k16__middle__offset+1,dense_local_window,16,5000000000000001,193894168896897563
dense_local_window__k16__middle__offset+2,dense_local_window,16,5000000000000002,193894168896897631
dense_local_window__k16__middle__offset+3,dense_local_window,16,5000000000000003,193894168896897641
dense_local_window__k16__middle__offset+4,dense_local_window,16,5000000000000004,193894168896897653
dense_local_window__k16__middle__offset+5,dense_local_window,16,5000000000000005,193894168896897713
dense_local_window__k16__middle__offset+6,dense_local_window,16,5000000000000006,193894168896897727
dense_local_window__k16__middle__offset+7,dense_local_window,16,5000000000000007,193894168896897779
dense_local_window__k16__middle__offset+8,dense_local_window,16,5000000000000008,193894168896897787
dense_local_window__k16__middle__offset+9,dense_local_window,16,5000000000000009,193894168896897827
dense_local_window__k16__middle__offset+10,dense_local_window,16,5000000000000010,193894168896897947
dense_local_window__k16__middle__offset+11,dense_local_window,16,5000000000000011,193894168896897961
dense_local_window__k16__middle__offset+12,dense_local_window,16,5000000000000012,193894168896897971
dense_local_window__k16__middle__offset+13,dense_local_window,16,5000000000000013,193894168896897979
dense_local_window__k16__middle__offset+14,dense_local_window,16,5000000000000014,193894168896897991
dense_local_window__k16__middle__offset+15,dense_local_window,16,5000000000000015,193894168896898061
dense_local_window__k16__middle__offset+16,dense_local_window,16,5000000000000016,193894168896898111
dense_local_window__k16__middle__offset+17,dense_local_window,16,5000000000000017,193894168896898121
dense_local_window__k16__middle__offset+18,dense_local_window,16,5000000000000018,193894168896898259
dense_local_window__k16__middle__offset+19,dense_local_window,16,5000000000000019,193894168896898277
dense_local_window__k16__middle__offset+20,dense_local_window,16,5000000000000020,193894168896898339
dense_local_window__k16__middle__offset+21,dense_local_window,16,5000000000000021,193894168896898369
dense_local_window__k16__middle__offset+22,dense_local_window,16,5000000000000022,193894168896898373
dense_local_window__k16__middle__offset+23,dense_local_window,16,5000000000000023,193894168896898423
dense_local_window__k16__middle__offset+24,dense_local_window,16,5000000000000024,193894168896898433
dense_local_window__k16__middle__offset+25,dense_local_window,16,5000000000000025,193894168896898469
dense_local_window__k16__middle__offset+26,dense_local_window,16,5000000000000026,193894168896898523
dense_local_window__k16__middle__offset+27,dense_local_window,16,5000000000000027,193894168896898537
dense_local_window__k16__middle__offset+28,dense_local_window,16,5000000000000028,193894168896898541
dense_local_window__k16__middle__offset+29,dense_local_window,16,5000000000000029,193894168896898549
dense_local_window__k16__middle__offset+30,dense_local_window,16,5000000000000030,193894168896898571
dense_local_window__k16__middle__offset+31,dense_local_window,16,5000000000000031,193894168896898597
dense_local_window__k16__middle__offset+32,dense_local_window,16,5000000000000032,193894168896898619
dense_local_window__k16__middle__offset+33,dense_local_window,16,5000000000000033,193894168896898621
dense_local_window__k16__middle__offset+34,dense_local_window,16,5000000000000034,193894168896898637
dense_local_window__k16__middle__offset+35,dense_local_window,16,5000000000000035,193894168896898649
dense_local_window__k16__middle__offset+36,dense_local_window,16,5000000000000036,193894168896898663
dense_local_window__k16__middle__offset+37,dense_local_window,16,5000000000000037,193894168896898697
dense_local_window__k16__middle__offset+38,dense_local_window,16,5000000000000038,193894168896898763
dense_local_window__k16__middle__offset+39,dense_local_window,16,5000000000000039,193894168896898801
dense_local_window__k16__middle__offset+40,dense_local_window,16,5000000000000040,193894168896898843
dense_local_window__k16__middle__offset+41,dense_local_window,16,5000000000000041,193894168896898853
dense_local_window__k16__middle__offset+42,dense_local_window,16,5000000000000042,193894168896898891
dense_local_window__k16__middle__offset+43,dense_local_window,16,5000000000000043,193894168896898949
dense_local_window__k16__middle__offset+44,dense_local_window,16,5000000000000044,193894168896898961
dense_local_window__k16__middle__offset+45,dense_local_window,16,5000000000000045,193894168896898979
dense_local_window__k16__middle__offset+46,dense_local_window,16,5000000000000046,193894168896899117
dense_local_window__k16__middle__offset+47,dense_local_window,16,5000000000000047,193894168896899129
dense_local_window__k16__middle__offset+48,dense_local_window,16,5000000000000048,193894168896899173
dense_local_window__k16__middle__offset+49,dense_local_window,16,5000000000000049,193894168896899297
dense_local_window__k16__middle__offset+50,dense_local_window,16,5000000000000050,193894168896899371
dense_local_window__k16__middle__offset+51,dense_local_window,16,5000000000000051,193894168896899461
dense_local_window__k16__middle__offset+52,dense_local_window,16,5000000000000052,193894168896899501
dense_local_window__k16__middle__offset+53,dense_local_window,16,5000000000000053,193894168896899543
dense_local_window__k16__middle__offset+54,dense_local_window,16,5000000000000054,193894168896899623
dense_local_window__k16__middle__offset+55,dense_local_window,16,5000000000000055,193894168896899651
dense_local_window__k16__middle__offset+56,dense_local_window,16,5000000000000056,193894168896899753
dense_local_window__k16__middle__offset+57,dense_local_window,16,5000000000000057,193894168896899767
dense_local_window__k16__middle__offset+58,dense_local_window,16,5000000000000058,193894168896899777
dense_local_window__k16__middle__offset+59,dense_local_window,16,5000000000000059,193894168896899869
dense_local_window__k16__middle__offset+60,dense_local_window,16,5000000000000060,193894168896899881
dense_local_window__k16__middle__offset+61,dense_local_window,16,5000000000000061,193894168896900047
dense_local_window__k16__middle__offset+62,dense_local_window,16,5000000000000062,193894168896900067
dense_local_window__k16__middle__offset+63,dense_local_window,16,5000000000000063,193894168896900187
dense_local_window__k16__middle__offset+64,dense_local_window,16,5000000000000064,193894168896900193
dense_local_window__k16__middle__offset+65,dense_local_window,16,5000000000000065,193894168896900203
dense_local_window__k16__middle__offset+66,dense_local_window,16,5000000000000066,193894168896900271
dense_local_window__k16__middle__offset+67,dense_local_window,16,5000000000000067,193894168896900289
dense_local_window__k16__middle__offset+68,dense_local_window,16,5000000000000068,193894168896900317
dense_local_window__k16__middle__offset+69,dense_local_window,16,5000000000000069,193894168896900389
dense_local_window__k16__middle__offset+70,dense_local_window,16,5000000000000070,193894168896900463
dense_local_window__k16__middle__offset+71,dense_local_window,16,5000000000000071,193894168896900473
dense_local_window__k16__middle__offset+72,dense_local_window,16,5000000000000072,193894168896900491
dense_local_window__k16__middle__offset+73,dense_local_window,16,5000000000000073,193894168896900539
dense_local_window__k16__middle__offset+74,dense_local_window,16,5000000000000074,193894168896900557
dense_local_window__k16__middle__offset+75,dense_local_window,16,5000000000000075,193894168896900607
dense_local_window__k16__middle__offset+76,dense_local_window,16,5000000000000076,193894168896900677
dense_local_window__k16__middle__offset+77,dense_local_window,16,5000000000000077,193894168896900727
dense_local_window__k16__middle__offset+78,dense_local_window,16,5000000000000078,193894168896900739
dense_local_window__k16__middle__offset+79,dense_local_window,16,5000000000000079,193894168896900757
dense_local_window__k16__middle__offset+80,dense_local_window,16,5000000000000080,193894168896900833
dense_local_window__k16__middle__offset+81,dense_local_window,16,5000000000000081,193894168896900851
dense_local_window__k16__middle__offset+82,dense_local_window,16,5000000000000082,193894168896900881
dense_local_window__k16__middle__offset+83,dense_local_window,16,5000000000000083,193894168896900893
dense_local_window__k16__middle__offset+84,dense_local_window,16,5000000000000084,193894168896900949
dense_local_window__k16__middle__offset+85,dense_local_window,16,5000000000000085,193894168896900971
dense_local_window__k16__middle__offset+86,dense_local_window,16,5000000000000086,193894168896901021
dense_local_window__k16__middle__offset+87,dense_local_window,16,5000000000000087,193894168896901091
dense_local_window__k16__middle__offset+88,dense_local_window,16,5000000000000088,193894168896901127
dense_local_window__k16__middle__offset+89,dense_local_window,16,5000000000000089,193894168896901147
dense_local_window__k16__middle__offset+90,dense_local_window,16,5000000000000090,193894168896901181
dense_local_window__k16__middle__offset+91,dense_local_window,16,5000000000000091,193894168896901271
dense_local_window__k16__middle__offset+92,dense_local_window,16,5000000000000092,193894168896901279
dense_local_window__k16__middle__offset+93,dense_local_window,16,5000000000000093,193894168896901313
dense_local_window__k16__middle__offset+94,dense_local_window,16,5000000000000094,193894168896901337
dense_local_window__k16__middle__offset+95,dense_local_window,16,5000000000000095,193894168896901381
dense_local_window__k16__middle__offset+96,dense_local_window,16,5000000000000096,193894168896901409
dense_local_window__k16__middle__offset+97,dense_local_window,16,5000000000000097,193894168896901423
dense_local_window__k16__middle__offset+98,dense_local_window,16,5000000000000098,193894168896901433
dense_local_window__k16__middle__offset+99,dense_local_window,16,5000000000000099,193894168896901519
dense_local_window__k16__middle__offset+100,dense_local_window,16,5000000000000100,193894168896901531
dense_local_window__k16__middle__offset+101,dense_local_window,16,5000000000000101,193894168896901541
dense_local_window__k16__middle__offset+102,dense_local_window,16,5000000000000102,193894168896901547
dense_local_window__k16__middle__offset+103,dense_local_window,16,5000000000000103,193894168896901567
dense_local_window__k16__middle__offset+104,dense_local_window,16,5000000000000104,193894168896901573
dense_local_window__k16__middle__offset+105,dense_local_window,16,5000000000000105,193894168896901633
dense_local_window__k16__middle__offset+106,dense_local_window,16,5000000000000106,193894168896901643
dense_local_window__k16__middle__offset+107,dense_local_window,16,5000000000000107,193894168896901651
dense_local_window__k16__middle__offset+108,dense_local_window,16,5000000000000108,193894168896901727
dense_local_window__k16__middle__offset+109,dense_local_window,16,5000000000000109,193894168896901777
dense_local_window__k16__middle__offset+110,dense_local_window,16,5000000000000110,193894168896901793
dense_local_window__k16__middle__offset+111,dense_local_window,16,5000000000000111,193894168896901799
dense_local_window__k16__middle__offset+112,dense_local_window,16,5000000000000112,193894168896901807
dense_local_window__k16__middle__offset+113,dense_local_window,16,5000000000000113,193894168896901933
dense_local_window__k16__middle__offset+114,dense_local_window,16,5000000000000114,193894168896902003
dense_local_window__k16__middle__offset+115,dense_local_window,16,5000000000000115,193894168896902009
dense_local_window__k16__middle__offset+116,dense_local_window,16,5000000000000116,193894168896902041
dense_local_window__k16__middle__offset+117,dense_local_window,16,5000000000000117,193894168896902057
dense_local_window__k16__middle__offset+118,dense_local_window,16,5000000000000118,193894168896902069
dense_local_window__k16__middle__offset+119,dense_local_window,16,5000000000000119,193894168896902087
dense_local_window__k16__middle__offset+120,dense_local_window,16,5000000000000120,193894168896902113
dense_local_window__k16__middle__offset+121,dense_local_window,16,5000000000000121,193894168896902137
dense_local_window__k16__middle__offset+122,dense_local_window,16,5000000000000122,193894168896902171
dense_local_window__k16__middle__offset+123,dense_local_window,16,5000000000000123,193894168896902189
dense_local_window__k16__middle__offset+124,dense_local_window,16,5000000000000124,193894168896902237
dense_local_window__k16__middle__offset+125,dense_local_window,16,5000000000000125,193894168896902261
dense_local_window__k16__middle__offset+126,dense_local_window,16,5000000000000126,193894168896902293
dense_local_window__k16__middle__offset+127,dense_local_window,16,5000000000000127,193894168896902303
dense_local_window__k16__middle__offset+128,dense_local_window,16,5000000000000128,193894168896902323
dense_local_window__k16__middle__offset+129,dense_local_window,16,5000000000000129,193894168896902329
dense_local_window__k16__middle__offset+130,dense_local_window,16,5000000000000130,193894168896902347
dense_local_window__k16__middle__offset+131,dense_local_window,16,5000000000000131,193894168896902377
dense_local_window__k16__middle__offset+132,dense_local_window,16,5000000000000132,193894168896902417
dense_local_window__k16__middle__offset+133,dense_local_window,16,5000000000000133,193894168896902447
dense_local_window__k16__middle__offset+134,dense_local_window,16,5000000000000134,193894168896902477
dense_local_window__k16__middle__offset+135,dense_local_window,16,5000000000000135,193894168896902497
dense_local_window__k16__middle__offset+136,dense_local_window,16,5000000000000136,193894168896902501
dense_local_window__k16__middle__offset+137,dense_local_window,16,5000000000000137,193894168896902563
dense_local_window__k16__middle__offset+138,dense_local_window,16,5000000000000138,193894168896902611
dense_local_window__k16__middle__offset+139,dense_local_window,16,5000000000000139,193894168896902627
dense_local_window__k16__middle__offset+140,dense_local_window,16,5000000000000140,193894168896902629
dense_local_window__k16__middle__offset+141,dense_local_window,16,5000000000000141,193894168896902641
dense_local_window__k16__middle__offset+142,dense_local_window,16,5000000000000142,193894168896902651
dense_local_window__k16__middle__offset+143,dense_local_window,16,5000000000000143,193894168896902723
dense_local_window__k16__middle__offset+144,dense_local_window,16,5000000000000144,193894168896902797
dense_local_window__k16__middle__offset+145,dense_local_window,16,5000000000000145,193894168896902939
dense_local_window__k16__middle__offset+146,dense_local_window,16,5000000000000146,193894168896902951
dense_local_window__k16__middle__offset+147,dense_local_window,16,5000000000000147,193894168896902983
dense_local_window__k16__middle__offset+148,dense_local_window,16,5000000000000148,193894168896902993
dense_local_window__k16__middle__offset+149,dense_local_window,16,5000000000000149,193894168896903029
dense_local_window__k16__middle__offset+150,dense_local_window,16,5000000000000150,193894168896903053
dense_local_window__k16__middle__offset+151,dense_local_window,16,5000000000000151,193894168896903061
dense_local_window__k16__middle__offset+152,dense_local_window,16,5000000000000152,193894168896903107
dense_local_window__k16__middle__offset+153,dense_local_window,16,5000000000000153,193894168896903127
dense_local_window__k16__middle__offset+154,dense_local_window,16,5000000000000154,193894168896903131
dense_local_window__k16__middle__offset+155,dense_local_window,16,5000000000000155,193894168896903149
dense_local_window__k16__middle__offset+156,dense_local_window,16,5000000000000156,193894168896903173
dense_local_window__k16__middle__offset+157,dense_local_window,16,5000000000000157,193894168896903179
dense_local_window__k16__middle__offset+158,dense_local_window,16,5000000000000158,193894168896903187
dense_local_window__k16__middle__offset+159,dense_local_window,16,5000000000000159,193894168896903191
dense_local_window__k16__middle__offset+160,dense_local_window,16,5000000000000160,193894168896903197
dense_local_window__k16__middle__offset+161,dense_local_window,16,5000000000000161,193894168896903287
dense_local_window__k16__middle__offset+162,dense_local_window,16,5000000000000162,193894168896903311
dense_local_window__k16__middle__offset+163,dense_local_window,16,5000000000000163,193894168896903401
dense_local_window__k16__middle__offset+164,dense_local_window,16,5000000000000164,193894168896903463
dense_local_window__k16__middle__offset+165,dense_local_window,16,5000000000000165,193894168896903469
dense_local_window__k16__middle__offset+166,dense_local_window,16,5000000000000166,193894168896903473
dense_local_window__k16__middle__offset+167,dense_local_window,16,5000000000000167,193894168896903479
dense_local_window__k16__middle__offset+168,dense_local_window,16,5000000000000168,193894168896903493
dense_local_window__k16__middle__offset+169,dense_local_window,16,5000000000000169,193894168896903529
dense_local_window__k16__middle__offset+170,dense_local_window,16,5000000000000170,193894168896903533
dense_local_window__k16__middle__offset+171,dense_local_window,16,5000000000000171,193894168896903547
dense_local_window__k16__middle__offset+172,dense_local_window,16,5000000000000172,193894168896903551
dense_local_window__k16__middle__offset+173,dense_local_window,16,5000000000000173,193894168896903581
dense_local_window__k16__middle__offset+174,dense_local_window,16,5000000000000174,193894168896903613
dense_local_window__k16__middle__offset+175,dense_local_window,16,5000000000000175,193894168896903659
dense_local_window__k16__middle__offset+176,dense_local_window,16,5000000000000176,193894168896903661
dense_local_window__k16__middle__offset+177,dense_local_window,16,5000000000000177,193894168896903731
dense_local_window__k16__middle__offset+178,dense_local_window,16,5000000000000178,193894168896903751
dense_local_window__k16__middle__offset+179,dense_local_window,16,5000000000000179,193894168896903779
dense_local_window__k16__middle__offset+180,dense_local_window,16,5000000000000180,193894168896903817
dense_local_window__k16__middle__offset+181,dense_local_window,16,5000000000000181,193894168896903841
dense_local_window__k16__middle__offset+182,dense_local_window,16,5000000000000182,193894168896903851
dense_local_window__k16__middle__offset+183,dense_local_window,16,5000000000000183,193894168896903911
dense_local_window__k16__middle__offset+184,dense_local_window,16,5000000000000184,193894168896903961
dense_local_window__k16__middle__offset+185,dense_local_window,16,5000000000000185,193894168896903971
dense_local_window__k16__middle__offset+186,dense_local_window,16,5000000000000186,193894168896903973
dense_local_window__k16__middle__offset+187,dense_local_window,16,5000000000000187,193894168896903989
dense_local_window__k16__middle__offset+188,dense_local_window,16,5000000000000188,193894168896904009
dense_local_window__k16__middle__offset+189,dense_local_window,16,5000000000000189,193894168896904037
dense_local_window__k16__middle__offset+190,dense_local_window,16,5000000000000190,193894168896904097
dense_local_window__k16__middle__offset+191,dense_local_window,16,5000000000000191,193894168896904111
dense_local_window__k16__middle__offset+192,dense_local_window,16,5000000000000192,193894168896904117
dense_local_window__k16__middle__offset+193,dense_local_window,16,5000000000000193,193894168896904123
dense_local_window__k16__middle__offset+194,dense_local_window,16,5000000000000194,193894168896904153
dense_local_window__k16__middle__offset+195,dense_local_window,16,5000000000000195,193894168896904213
dense_local_window__k16__middle__offset+196,dense_local_window,16,5000000000000196,193894168896904297
dense_local_window__k16__middle__offset+197,dense_local_window,16,5000000000000197,193894168896904319
dense_local_window__k16__middle__offset+198,dense_local_window,16,5000000000000198,193894168896904373
dense_local_window__k16__middle__offset+199,dense_local_window,16,5000000000000199,193894168896904403
dense_local_window__k16__middle__offset+200,dense_local_window,16,5000000000000200,193894168896904451
dense_local_window__k16__middle__offset+201,dense_local_window,16,5000000000000201,193894168896904477
dense_local_window__k16__middle__offset+202,dense_local_window,16,5000000000000202,193894168896904549
dense_local_window__k16__middle__offset+203,dense_local_window,16,5000000000000203,193894168896904621
dense_local_window__k16__middle__offset+204,dense_local_window,16,5000000000000204,193894168896904633
dense_local_window__k16__middle__offset+205,dense_local_window,16,5000000000000205,193894168896904661
dense_local_window__k16__middle__offset+206,dense_local_window,16,5000000000000206,193894168896904757
dense_local_window__k16__middle__offset+207,dense_local_window,16,5000000000000207,193894168896904759
dense_local_window__k16__middle__offset+208,dense_local_window,16,5000000000000208,193894168896904769
dense_local_window__k16__middle__offset+209,dense_local_window,16,5000000000000209,193894168896904787
